,time,0.0,1.0,2.0,mean0,std0,mean1,std1,mean2,std2,posX,posY
0,2023-07-05 17:28:01.057000+02:00,-69.29268292682927,-74.0909090909091,-70.05,-71.14634146341464,1.1543570308487423,-74.70454545454545,0.2827119643850176,-73.46000000000001,1.4886942353337105,0.5,0.5
1,2023-07-05 17:28:01.157000+02:00,-69.09756097560975,-73.45454545454545,-69.5,-70.95121951219512,1.1543570308487547,-74.63181818181818,0.392929019596492,-73.2125,1.710407384529391,0.5,0.5
2,2023-07-05 17:28:01.257000+02:00,-68.90243902439025,-72.9090909090909,-68.95,-70.75609756097562,1.154357030848767,-74.53181818181818,0.5440772083991706,-72.9375,1.929130906038164,0.5,0.5
3,2023-07-05 17:28:01.357000+02:00,-68.70731707317073,-72.36363636363636,-68.4,-70.5609756097561,1.1543570308487812,-74.40454545454546,0.7203468064280577,-72.635,2.1420661447352902,0.5,0.5
4,2023-07-05 17:28:01.457000+02:00,-68.51219512195122,-71.81818181818181,-67.85,-70.3658536585366,1.154357030848793,-74.24999999999999,0.9123744528622866,-72.305,2.346380190847185,0.5,0.5
5,2023-07-05 17:28:01.557000+02:00,-68.3170731707317,-71.27272727272727,-67.3,-70.17073170731707,1.1543570308488051,-74.06818181818181,1.1141366906548098,-71.9475,2.5391396698799347,0.5,0.5
6,2023-07-05 17:28:01.657000+02:00,-68.1219512195122,-70.72727272727273,-66.75,-69.97560975609755,1.1543570308488174,-73.8590909090909,1.321181210589063,-71.5625,2.717239068962252,0.5,0.5
7,2023-07-05 17:28:01.757000+02:00,-67.92682926829268,-70.18181818181819,-66.2,-69.78048780487805,1.1543570308488316,-73.62272727272727,1.5298323845561963,-71.15,2.8773160007933045,0.5,0.5
8,2023-07-05 17:28:01.857000+02:00,-67.73170731707317,-69.63636363636364,-65.65,-69.58536585365854,1.1543570308488431,-73.35909090909091,1.736809482077267,-70.71000000000001,3.015643424405152,0.5,0.5
9,2023-07-05 17:28:01.957000+02:00,-67.53658536585365,-69.0909090909091,-65.1,-69.39024390243902,1.1543570308488555,-73.06818181818181,1.9390169839003109,-70.2425,3.127983838631044,0.5,0.5
10,2023-07-05 17:28:02.057000+02:00,-67.34146341463415,-68.54545454545455,-64.55,-69.19512195121952,1.1543570308488678,-72.75,2.1334093387577013,-69.7475,3.209380781396963,0.5,0.5
11,2023-07-05 17:28:02.157000+02:00,-67.14634146341463,-67.36363636363636,-64.5,-69.0,1.154357030848882,-72.37272727272727,2.3839575475491923,-69.25,3.2132538026119555,0.5,0.5
12,2023-07-05 17:28:02.257000+02:00,-66.95121951219512,-66.72727272727273,-65.0,-68.80487804878048,1.1543570308488935,-71.96818181818182,2.621767049518318,-68.7775,3.1012083807852773,0.5,0.5
13,2023-07-05 17:28:02.357000+02:00,-66.7560975609756,-66.0909090909091,-65.5,-68.60975609756098,1.154357030848906,-71.53636363636363,2.845125101310181,-68.3575,2.935323661881296,0.5,0.5
14,2023-07-05 17:28:02.457000+02:00,-66.5609756097561,-65.45454545454545,-66.0,-68.41463414634146,1.1543570308489182,-71.07727272727273,3.051860719217013,-67.99,2.7303171205828094,0.5,0.5
15,2023-07-05 17:28:02.557000+02:00,-66.36585365853658,-64.81818181818181,-66.5,-68.21951219512195,1.1543570308489324,-70.5909090909091,3.2393969978934134,-67.675,2.499868417589894,0.5,0.5
16,2023-07-05 17:28:02.657000+02:00,-66.17073170731707,-64.18181818181819,-67.0,-68.02439024390245,1.154357030848944,-70.07727272727273,3.4047372519294274,-67.4125,2.2581358753580782,0.5,0.5
17,2023-07-05 17:28:02.757000+02:00,-65.97560975609755,-63.54545454545455,-67.5,-67.82926829268293,1.154357030848956,-69.53636363636363,3.544399303151761,-67.2025,2.021299412702068,0.5,0.5
18,2023-07-05 17:28:02.857000+02:00,-65.78048780487805,-62.90909090909091,-68.0,-67.6341463414634,1.1543570308489686,-68.96818181818182,3.654294904406164,-67.045,1.809107078382284,0.5,0.5
19,2023-07-05 17:28:02.957000+02:00,-65.58536585365853,-62.27272727272727,-68.5,-67.4390243902439,1.1543570308489828,-68.37272727272727,3.729536014904854,-66.94,1.6454562637122057,0.5,0.5
20,2023-07-05 17:28:03.057000+02:00,-65.39024390243902,-61.63636363636364,-69.0,-67.24390243902438,1.1543570308489943,-67.75,3.764128091215991,-66.8875,1.555285978103214,0.5,0.5
21,2023-07-05 17:28:03.157000+02:00,-65.1951219512195,-62.0,-69.5,-67.04878048780488,1.1543570308490063,-67.17727272727272,3.721664002715493,-66.8875,1.555285978103214,0.5,0.5
22,2023-07-05 17:28:03.257000+02:00,-65.52380952380952,-63.0,-70.72727272727273,-66.87984901277585,1.1153708975848164,-66.68181818181817,3.575142541651653,-66.97636363636363,1.72125089809642,0.5,0.5
23,2023-07-05 17:28:03.357000+02:00,-66.04761904761905,-64.0,-71.45454545454545,-66.74686411149825,1.0421703080386366,-66.26363636363637,3.3581229869750566,-67.12909090909092,1.971537577012699,0.5,0.5
24,2023-07-05 17:28:03.457000+02:00,-66.57142857142857,-65.0,-72.18181818181819,-66.64982578397212,0.95593204394733,-65.92272727272727,3.1007828502608024,-67.34568181818182,2.2702232497578287,0.5,0.5
25,2023-07-05 17:28:03.557000+02:00,-67.0952380952381,-66.0,-72.9090909090909,-66.58873403019744,0.8797831554317217,-65.6590909090909,2.834706146793524,-67.62613636363636,2.588442910465609,0.5,0.5
26,2023-07-05 17:28:03.657000+02:00,-67.61904761904762,-67.0,-73.63636363636364,-66.56358885017421,0.839940322166988,-65.47272727272727,2.59648103952325,-67.97045454545454,2.904486674907512,0.5,0.5
27,2023-07-05 17:28:03.757000+02:00,-68.14285714285714,-68.0,-74.36363636363636,-66.57439024390244,0.8595539128184929,-65.36363636363636,2.428624428749731,-68.37863636363636,3.201075728551557,0.5,0.5
28,2023-07-05 17:28:03.857000+02:00,-68.66666666666667,-69.0,-75.0909090909091,-66.62113821138212,0.9468050436773064,-65.33181818181818,2.3732368515479045,-68.85068181818181,3.462912077821402,0.5,0.5
29,2023-07-05 17:28:03.957000+02:00,-69.19047619047619,-70.0,-75.81818181818181,-66.70383275261324,1.0920536529888458,-65.37727272727273,2.4562770783625822,-69.38659090909091,3.674792598444629,0.5,0.5
30,2023-07-05 17:28:04.057000+02:00,-69.71428571428571,-71.0,-76.54545454545455,-66.82247386759582,1.2780285461173602,-65.5,2.6745298741735697,-69.98636363636363,3.819893100217046,0.5,0.5
31,2023-07-05 17:28:04.157000+02:00,-70.23809523809524,-71.81818181818181,-77.27272727272728,-66.97706155632986,1.4888606450280628,-65.72272727272727,3.0031844777493326,-70.625,3.9207535771124777,0.5,0.5
32,2023-07-05 17:28:04.257000+02:00,-70.76190476190476,-71.63636363636364,-77.45454545454545,-67.16759581881533,1.7124270028526238,-65.96818181818182,3.2776776754111565,-71.24772727272727,3.969092065262737,0.5,0.5
33,2023-07-05 17:28:04.357000+02:00,-71.28571428571429,-71.45454545454545,-76.9090909090909,-67.39407665505226,1.9396067977737763,-66.23636363636363,3.50012738225912,-71.81818181818181,3.919092579458675,0.5,0.5
34,2023-07-05 17:28:04.457000+02:00,-71.80952380952381,-71.27272727272727,-76.36363636363636,-67.65650406504065,2.1631381854955074,-66.52727272727273,3.669419136404041,-72.33636363636364,3.792417058056222,0.5,0.5
35,2023-07-05 17:28:04.557000+02:00,-72.33333333333333,-71.0909090909091,-75.81818181818181,-67.95487804878049,2.3767578783194816,-66.8409090909091,3.7819970283437776,-72.80227272727272,3.6054389282248014,0.5,0.5
36,2023-07-05 17:28:04.657000+02:00,-72.85714285714286,-70.9090909090909,-75.27272727272727,-68.28919860627178,2.574614939132138,-67.17727272727272,3.8318818920050144,-73.2159090909091,3.3717048902445024,0.5,0.5
37,2023-07-05 17:28:04.757000+02:00,-73.38095238095238,-70.72727272727273,-74.72727272727273,-68.65946573751452,2.7508420507564937,-67.53636363636363,3.8100734136152914,-73.57727272727273,3.1034820276513284,0.5,0.5
38,2023-07-05 17:28:04.857000+02:00,-73.9047619047619,-70.54545454545455,-74.18181818181819,-69.06567944250871,2.899182591143698,-67.91818181818181,3.703084074922138,-73.88636363636364,2.813025843742677,0.5,0.5
39,2023-07-05 17:28:04.957000+02:00,-74.42857142857143,-70.36363636363636,-73.63636363636364,-69.50783972125436,3.012586297295977,-68.32272727272728,3.489682175741877,-74.14318181818182,2.513957341265292,0.5,0.5
40,2023-07-05 17:28:05.057000+02:00,-74.95238095238095,-70.18181818181819,-73.0909090909091,-69.98594657375145,3.082672784389272,-68.75,3.132825131001681,-74.34772727272727,2.223058947279547,0.5,0.5
41,2023-07-05 17:28:05.157000+02:00,-75.47619047619048,-69.72727272727273,-72.54545454545455,-70.5,3.0988989340046174,-69.13636363636364,2.703645662713367,-74.5,1.9625683787191648,0.5,0.5
42,2023-07-05 17:28:05.257000+02:00,-74.72727272727273,-69.45454545454545,-71.9090909090909,-70.96017316017316,3.002915195613329,-69.45909090909092,2.285509509717385,-74.55909090909091,1.858002922127476,0.5,0.5
43,2023-07-05 17:28:05.357000+02:00,-73.45454545454545,-69.18181818181819,-71.81818181818181,-71.33051948051948,2.8161009912282817,-69.71818181818182,1.8943151142474872,-74.57727272727273,1.8275535978761608,0.5,0.5
44,2023-07-05 17:28:05.457000+02:00,-72.18181818181819,-68.9090909090909,-71.72727272727273,-71.61103896103896,2.587215640941999,-69.91363636363636,1.5527480585322604,-74.55454545454546,1.8614235900633271,0.5,0.5
45,2023-07-05 17:28:05.557000+02:00,-70.9090909090909,-68.63636363636364,-71.63636363636364,-71.8017316017316,2.3681328490666527,-70.04545454545455,1.2932386824138633,-74.49090909090908,1.940704302139512,0.5,0.5
46,2023-07-05 17:28:05.657000+02:00,-69.63636363636364,-68.36363636363636,-71.54545454545455,-71.90259740259741,2.218860607994643,-70.11363636363636,1.1525167724728254,-74.38636363636364,2.042794655453595,0.5,0.5
47,2023-07-05 17:28:05.757000+02:00,-68.36363636363636,-68.0909090909091,-71.45454545454545,-71.91363636363636,2.199637132728138,-70.11818181818182,1.1438889581920606,-74.24090909090908,2.1454859700885835,0.5,0.5
48,2023-07-05 17:28:05.857000+02:00,-67.0909090909091,-67.81818181818181,-71.36363636363636,-71.83484848484848,2.3454480251513736,-70.05909090909091,1.2318362787563248,-74.05454545454546,2.2280586446622106,0.5,0.5
49,2023-07-05 17:28:05.957000+02:00,-65.81818181818181,-67.54545454545455,-71.27272727272727,-71.66623376623377,2.6473458089874726,-69.93636363636364,1.354225902386198,-73.82727272727273,2.270122909718425,0.5,0.5
50,2023-07-05 17:28:06.057000+02:00,-64.54545454545455,-67.27272727272727,-71.18181818181819,-71.4077922077922,3.066971003122505,-69.75,1.4530120505828945,-73.55909090909091,2.248826478558452,0.5,0.5
51,2023-07-05 17:28:06.157000+02:00,-63.27272727272727,-66.27272727272727,-71.0909090909091,-71.05952380952381,3.562267052387965,-69.47272727272727,1.56255665404043,-73.25,2.133409338757728,0.5,0.5
52,2023-07-05 17:28:06.257000+02:00,-62.23809523809524,-65.54545454545455,-71.18181818181819,-70.63333333333333,4.073027084571777,-69.16818181818182,1.705675861217771,-72.93636363636364,1.9345758532705728,0.5,0.5
53,2023-07-05 17:28:06.357000+02:00,-62.47619047619048,-64.81818181818181,-71.36363636363636,-70.19285714285715,4.457013610731847,-68.83636363636364,1.8746262495409305,-72.6590909090909,1.720807593364205,0.5,0.5
54,2023-07-05 17:28:06.457000+02:00,-62.71428571428572,-64.0909090909091,-71.54545454545455,-69.73809523809524,4.738496807501915,-68.47727272727272,2.061869276937992,-72.41818181818181,1.4976856148595197,0.5,0.5
55,2023-07-05 17:28:06.557000+02:00,-62.95238095238095,-63.36363636363636,-71.72727272727273,-69.26904761904761,4.928564604303638,-68.0909090909091,2.260733905249333,-72.21363636363637,1.271111414442261,0.5,0.5
56,2023-07-05 17:28:06.657000+02:00,-63.19047619047619,-62.63636363636364,-71.9090909090909,-68.78571428571429,5.031096004217855,-67.67727272727272,2.4655036268421,-72.04545454545455,1.0479998140579851,0.5,0.5
57,2023-07-05 17:28:06.757000+02:00,-63.42857142857143,-61.90909090909091,-72.0909090909091,-68.28809523809524,5.044835218102427,-67.23636363636363,2.6712589137760974,-71.91363636363636,0.8376082895979514,0.5,0.5
58,2023-07-05 17:28:06.857000+02:00,-63.66666666666666,-61.18181818181818,-72.27272727272727,-67.77619047619048,4.963692455534551,-66.76818181818182,2.87365907606116,-71.81818181818181,0.6542263975174075,0.5,0.5
59,2023-07-05 17:28:06.957000+02:00,-63.90476190476191,-60.45454545454545,-72.45454545454545,-67.25,4.775611680705269,-66.27272727272728,3.0687355516625456,-71.75909090909092,0.521211657579507,0.5,0.5
60,2023-07-05 17:28:07.057000+02:00,-64.14285714285714,-59.72727272727273,-72.63636363636364,-66.70952380952382,4.459220168562306,-65.75,3.252713258292231,-71.73636363636363,0.4671924790998297,0.5,0.5
61,2023-07-05 17:28:07.157000+02:00,-64.38095238095238,-59.54545454545455,-72.81818181818181,-66.1547619047619,3.975059289571457,-65.24090909090908,3.39129646183288,-71.75,0.4951921960259896,0.5,0.5
62,2023-07-05 17:28:07.257000+02:00,-64.61904761904762,-60.09090909090909,-73.0,-65.64935064935065,3.433446148052182,-64.77272727272728,3.425145609246605,-71.80454545454545,0.5683205572242032,0.5,0.5
63,2023-07-05 17:28:07.357000+02:00,-64.85714285714286,-60.63636363636363,-73.0,-65.21948051948053,2.901843853463708,-64.34545454545454,3.3788740593067583,-71.86363636363636,0.6281077584635404,0.5,0.5
64,2023-07-05 17:28:07.457000+02:00,-65.0952380952381,-61.18181818181818,-73.0,-64.86515151515152,2.395429494916668,-63.95909090909091,3.2695991163910865,-71.92727272727272,0.6761969234269649,0.5,0.5
65,2023-07-05 17:28:07.557000+02:00,-65.33333333333333,-61.72727272727273,-73.0,-64.58636363636364,1.93525605578096,-63.61363636363636,3.1105308789413293,-71.99545454545455,0.7130639523122967,0.5,0.5
66,2023-07-05 17:28:07.657000+02:00,-65.57142857142857,-62.27272727272727,-73.0,-64.38311688311688,1.552600062026489,-63.30909090909091,2.912886280148768,-72.06818181818181,0.7384753228937788,0.5,0.5
67,2023-07-05 17:28:07.757000+02:00,-65.80952380952381,-62.81818181818182,-73.0,-64.25541125541125,1.2909543376783723,-63.04545454545454,2.687185448984452,-72.14545454545456,0.7516257571538559,0.5,0.5
68,2023-07-05 17:28:07.857000+02:00,-66.04761904761905,-63.36363636363636,-73.0,-64.20324675324676,1.187262154065695,-62.82272727272728,2.444419125883305,-72.22727272727272,0.7511047395062791,0.5,0.5
69,2023-07-05 17:28:07.957000+02:00,-66.28571428571429,-63.90909090909091,-73.0,-64.22662337662338,1.2247440861896164,-62.64090909090909,2.197407424907764,-72.31363636363636,0.7346959673358324,0.5,0.5
70,2023-07-05 17:28:08.057000+02:00,-66.52380952380952,-64.45454545454545,-73.0,-64.32554112554112,1.3274367844212671,-62.5,1.9625683787192003,-72.40454545454546,0.6988930538019927,0.5,0.5
71,2023-07-05 17:28:08.157000+02:00,-66.76190476190476,-65.54545454545455,-73.0,-64.5,1.4085904245478087,-62.46363636363636,1.8945447198522336,-72.5,0.6377292251367453,0.5,0.5
72,2023-07-05 17:28:08.257000+02:00,-67.36363636363636,-66.0909090909091,-72.9047619047619,-64.75627705627706,1.4412906164114787,-62.490909090909085,1.944510793761616,-72.58614718614719,0.5621890891588772,0.5,0.5
73,2023-07-05 17:28:08.357000+02:00,-67.72727272727273,-66.63636363636364,-72.80952380952381,-65.01883116883116,1.481790904387094,-62.58181818181818,2.095667562266412,-72.65844155844157,0.4842742669420359,0.5,0.5
74,2023-07-05 17:28:08.457000+02:00,-68.0909090909091,-67.18181818181819,-72.71428571428571,-65.28766233766234,1.5286683310837932,-62.73636363636364,2.315276347912562,-72.71688311688311,0.4073004781436727,0.5,0.5
75,2023-07-05 17:28:08.557000+02:00,-68.45454545454545,-67.72727272727273,-72.61904761904762,-65.56277056277057,1.5805000754229144,-62.95454545454545,2.5691819621745657,-72.76147186147186,0.3357991135812461,0.5,0.5
76,2023-07-05 17:28:08.657000+02:00,-68.81818181818181,-68.27272727272727,-72.52380952380952,-65.84415584415584,1.635912711628038,-63.23636363636364,2.828488638368853,-72.79220779220779,0.2765859530392728,0.5,0.5
77,2023-07-05 17:28:08.757000+02:00,-69.18181818181819,-68.81818181818181,-72.42857142857143,-66.13181818181819,1.6936094591528084,-63.58181818181818,3.069500868331443,-72.80909090909091,0.2393199513045525,0.5,0.5
78,2023-07-05 17:28:08.857000+02:00,-69.54545454545455,-69.36363636363636,-72.33333333333333,-66.42575757575757,1.752380049004069,-63.9909090909091,3.2713846262356565,-72.81212121212121,0.232456267364563,0.5,0.5
79,2023-07-05 17:28:08.957000+02:00,-69.9090909090909,-69.9090909090909,-72.23809523809524,-66.72597402597401,1.8110984524536915,-64.46363636363637,3.4134931703732283,-72.80129870129869,0.2540187798843521,0.5,0.5
80,2023-07-05 17:28:09.057000+02:00,-70.27272727272727,-70.45454545454545,-72.14285714285714,-67.03246753246754,1.8687129662752533,-65.0,3.4723790501532,-72.77662337662338,0.2920120353887705,0.5,0.5
81,2023-07-05 17:28:09.157000+02:00,-70.63636363636364,-69.81818181818181,-72.04761904761905,-67.3452380952381,1.9242319162997576,-65.51363636363637,3.381663190356873,-72.73809523809524,0.3340486417385014,0.5,0.5
82,2023-07-05 17:28:09.257000+02:00,-70.45454545454545,-68.63636363636364,-71.95238095238095,-67.63701298701298,1.9315078222274649,-65.94090909090909,3.1951565944930107,-72.68571428571428,0.370920544543174,0.5,0.5
83,2023-07-05 17:28:09.357000+02:00,-69.9090909090909,-67.45454545454545,-71.85714285714286,-67.88961038961038,1.8784410959519484,-66.28181818181818,2.954033816575901,-72.62857142857142,0.4062996001469444,0.5,0.5
84,2023-07-05 17:28:09.457000+02:00,-69.36363636363636,-66.27272727272727,-71.76190476190476,-68.1030303030303,1.7843700485329188,-66.53636363636363,2.6998461445056545,-72.56666666666666,0.4396778649145043,0.5,0.5
85,2023-07-05 17:28:09.557000+02:00,-68.81818181818181,-65.0909090909091,-71.66666666666667,-68.27727272727273,1.6658894395216135,-66.70454545454545,2.480349040248533,-72.5,0.470517587699309,0.5,0.5
86,2023-07-05 17:28:09.657000+02:00,-68.27272727272727,-63.90909090909091,-71.57142857142857,-68.41233766233765,1.5396879759299482,-66.78636363636363,2.3500298462747704,-72.42857142857142,0.4982365369341153,0.5,0.5
87,2023-07-05 17:28:09.757000+02:00,-67.72727272727273,-62.72727272727273,-71.47619047619048,-68.5082251082251,1.4244653321698462,-66.78181818181818,2.3581828880041638,-72.35238095238095,0.5221893375595372,0.5,0.5
88,2023-07-05 17:28:09.857000+02:00,-67.18181818181819,-61.54545454545455,-71.38095238095238,-68.56493506493506,1.3415109496708555,-66.69090909090909,2.52596778812359,-72.27142857142857,0.5416422231397751,0.5,0.5
89,2023-07-05 17:28:09.957000+02:00,-66.63636363636364,-60.36363636363636,-71.28571428571429,-68.58246753246753,1.3121251059568642,-66.51363636363637,2.836761565755668,-72.18571428571428,0.5557369318438289,0.5,0.5
90,2023-07-05 17:28:10.057000+02:00,-66.0909090909091,-59.18181818181818,-71.19047619047619,-68.56082251082252,1.3508709493043258,-66.25,3.2527132582922462,-72.0952380952381,0.563436169819216,0.5,0.5
91,2023-07-05 17:28:10.157000+02:00,-65.54545454545455,-58.19047619047619,-71.0952380952381,-68.5,1.45917326005902,-65.88225108225109,3.718923738489993,-72.0,0.5634361698192185,0.5,0.5
92,2023-07-05 17:28:10.257000+02:00,-65.54545454545455,-58.38095238095238,-71.36363636363636,-68.4090909090909,1.5849169449811884,-65.49675324675324,4.078384962208764,-71.92294372294371,0.5379961459680292,0.5,0.5
93,2023-07-05 17:28:10.357000+02:00,-66.0909090909091,-58.57142857142857,-71.72727272727273,-68.32727272727274,1.6623141659311478,-65.0935064935065,4.349473684057785,-71.86883116883116,0.4969939492815761,0.5,0.5
94,2023-07-05 17:28:10.457000+02:00,-66.63636363636364,-58.76190476190476,-72.0909090909091,-68.25454545454545,1.7044832524537226,-64.67251082251082,4.540020246407751,-71.83766233766235,0.4592987802442669,0.5,0.5
95,2023-07-05 17:28:10.557000+02:00,-67.18181818181819,-58.95238095238095,-72.45454545454545,-68.19090909090909,1.7203082965152532,-64.23376623376623,4.65189419298242,-71.82943722943723,0.4458451935113999,0.5,0.5
96,2023-07-05 17:28:10.657000+02:00,-67.72727272727273,-59.142857142857146,-72.81818181818181,-68.13636363636364,1.7166634642020815,-63.77727272727272,4.682547073074475,-71.84415584415584,0.4739481995436276,0.5,0.5
97,2023-07-05 17:28:10.757000+02:00,-68.27272727272727,-59.333333333333336,-73.18181818181819,-68.0909090909091,1.6994741146022787,-63.3030303030303,4.625094081972125,-71.88181818181819,0.5471140043754413,0.5,0.5
98,2023-07-05 17:28:10.857000+02:00,-68.81818181818181,-59.523809523809526,-73.54545454545455,-68.05454545454545,1.674307553923255,-62.81103896103896,4.467124733681598,-71.94242424242425,0.6560527525569151,0.5,0.5
99,2023-07-05 17:28:10.957000+02:00,-69.36363636363636,-59.71428571428572,-73.9090909090909,-68.02727272727273,1.646724245115874,-62.30129870129871,4.187448041501114,-72.02597402597402,0.7886845871477822,0.5,0.5
