,time,0.0,1.0,2.0,mean0,std0,mean1,std1,mean2,std2,posX,posY
0,2023-07-05 17:28:02.057000+02:00,-67.34146341463415,-68.54545454545455,-64.55,-70.17073170731707,1.7177382304058149,-73.46969696969697,2.013361372044037,-71.315,3.439756156153108,0.5,0.5
1,2023-07-05 17:28:02.157000+02:00,-67.14634146341463,-67.36363636363636,-64.5,-69.97560975609757,1.717738230405827,-73.21818181818182,2.2808756749108654,-70.98333333333333,3.602880393024018,0.5,0.5
2,2023-07-05 17:28:02.257000+02:00,-66.95121951219512,-66.72727272727273,-65.0,-69.78048780487805,1.7177382304058395,-72.94545454545454,2.5455217187733097,-70.66833333333332,3.701106156490156,0.5,0.5
3,2023-07-05 17:28:02.357000+02:00,-66.7560975609756,-66.0909090909091,-65.5,-69.58536585365853,1.7177382304058528,-72.65151515151517,2.8066894131957185,-70.36999999999999,3.7462072774363935,0.5,0.5
4,2023-07-05 17:28:02.457000+02:00,-66.5609756097561,-65.45454545454545,-66.0,-69.39024390243904,1.7177382304058648,-72.33636363636363,3.063510318049294,-70.08833333333334,3.7465313459835032,0.5,0.5
5,2023-07-05 17:28:02.557000+02:00,-66.36585365853658,-64.81818181818181,-66.5,-69.19512195121952,1.7177382304058773,-72.0,3.3149488265172344,-69.82333333333332,3.7083487665958335,0.5,0.5
6,2023-07-05 17:28:02.657000+02:00,-66.17073170731707,-64.18181818181819,-67.0,-69.0,1.7177382304058897,-71.64242424242424,3.559848070678203,-69.575,3.636589677535648,0.5,0.5
7,2023-07-05 17:28:02.757000+02:00,-65.97560975609755,-63.54545454545455,-67.5,-68.80487804878048,1.7177382304059032,-71.26363636363637,3.7969517254297007,-69.34333333333332,3.535283565013943,0.5,0.5
8,2023-07-05 17:28:02.857000+02:00,-65.78048780487805,-62.90909090909091,-68.0,-68.60975609756098,1.7177382304059152,-70.86363636363635,4.024911738853046,-69.12833333333333,3.4078429655958558,0.5,0.5
9,2023-07-05 17:28:02.957000+02:00,-65.58536585365853,-62.27272727272727,-68.5,-68.41463414634147,1.7177382304059277,-70.44242424242425,4.242286906270863,-68.93,3.2572624427101204,0.5,0.5
10,2023-07-05 17:28:03.057000+02:00,-65.39024390243902,-61.63636363636364,-69.0,-68.21951219512195,1.71773823040594,-70.0,4.447534627557469,-68.74833333333332,3.08627337307206,0.5,0.5
11,2023-07-05 17:28:03.157000+02:00,-65.1951219512195,-62.0,-69.5,-68.02439024390245,1.7177382304059534,-69.56969696969696,4.578745382841964,-68.58333333333333,2.897482061868692,0.5,0.5
12,2023-07-05 17:28:03.257000+02:00,-65.52380952380952,-63.0,-70.72727272727273,-67.84672861014323,1.6904330132896686,-69.17575757575759,4.619826264952306,-68.45924242424242,2.711300797379254,0.5,0.5
13,2023-07-05 17:28:03.357000+02:00,-66.04761904761905,-64.0,-71.45454545454545,-67.69303135888502,1.634659040450601,-68.81818181818181,4.590373661318551,-68.37772727272727,2.575441469016693,0.5,0.5
14,2023-07-05 17:28:03.457000+02:00,-66.57142857142857,-65.0,-72.18181818181819,-67.56329849012776,1.5599430358872757,-68.4969696969697,4.505576376646864,-68.33878787878787,2.505553743791717,0.5,0.5
15,2023-07-05 17:28:03.557000+02:00,-67.0952380952381,-66.0,-72.9090909090909,-67.45753000387147,1.475497855790434,-68.2121212121212,4.378327759087031,-68.34242424242424,2.512321682345829,0.5,0.5
