,time,0,mean0,std0,distance,posX,posY
82,2023-07-14 15:26:46.960000+02:00,-61,-65.2,4.943822338064426,2.5,2.5,0.0
83,2023-07-14 15:26:47.963000+02:00,-69,-65.6,4.738688891855325,2.5,2.5,0.0
84,2023-07-14 15:26:48.966000+02:00,-67,-65.7,4.735413174268369,2.5,2.5,0.0
85,2023-07-14 15:26:49.968000+02:00,-69,-65.86666666666666,4.76143511641354,2.5,2.5,0.0
86,2023-07-14 15:26:50.970000+02:00,-65,-65.53333333333333,4.439115579305943,2.5,2.5,0.0
87,2023-07-14 15:26:51.972000+02:00,-61,-65.13333333333334,4.280938773401132,2.5,2.5,0.0
88,2023-07-14 15:26:52.976000+02:00,-66,-64.96666666666667,4.139659600642958,2.5,2.5,0.0
89,2023-07-14 15:26:54.982000+02:00,-66,-65.2,3.986183032979516,3.0,3.0,0.0
90,2023-07-14 15:26:56.986000+02:00,-76,-65.83333333333333,4.144654499417308,3.0,3.0,0.0
91,2023-07-14 15:26:57.988000+02:00,-74,-66.16666666666667,4.387154708553309,3.0,3.0,0.0
92,2023-07-14 15:26:58.990000+02:00,-68,-66.2,4.397491447914664,3.0,3.0,0.0
93,2023-07-14 15:26:59.992000+02:00,-76,-66.53333333333333,4.74692883171142,3.0,3.0,0.0
94,2023-07-14 15:27:00.995000+02:00,-62,-66.3,4.793314309427805,3.0,3.0,0.0
95,2023-07-14 15:27:01.997000+02:00,-71,-66.63333333333334,4.759624248667698,3.0,3.0,0.0
96,2023-07-14 15:27:03.001000+02:00,-61,-66.66666666666667,4.71485790427146,3.0,3.0,0.0
97,2023-07-14 15:27:04.002000+02:00,-71,-66.83333333333333,4.778423728943794,3.0,3.0,0.0
98,2023-07-14 15:27:05.003000+02:00,-69,-66.83333333333333,4.778423728943794,3.0,3.0,0.0
99,2023-07-14 15:27:09.013000+02:00,-73,-67.16666666666667,4.850050361155736,3.0,3.0,0.0
100,2023-07-14 15:27:10.014000+02:00,-61,-67.03333333333333,4.965281763254279,3.0,3.0,0.0
101,2023-07-14 15:27:11.017000+02:00,-69,-67.36666666666666,4.737839849212018,3.0,3.0,0.0
102,2023-07-14 15:27:12.019000+02:00,-71,-67.66666666666667,4.670769953018743,3.0,3.0,0.0
103,2023-07-14 15:27:13.020000+02:00,-69,-67.93333333333334,4.502362087595332,3.0,3.0,0.0
104,2023-07-14 15:27:14.023000+02:00,-76,-68.2,4.737233297014673,3.0,3.0,0.0
105,2023-07-14 15:27:15.025000+02:00,-68,-68.13333333333334,4.725085902034892,3.0,3.0,0.0
106,2023-07-14 15:27:16.026000+02:00,-60,-67.9,4.950444076214158,3.0,3.0,0.0
107,2023-07-14 15:27:17.028000+02:00,-65,-67.63333333333334,4.881233121006302,3.0,3.0,0.0
108,2023-07-14 15:27:18.030000+02:00,-73,-67.73333333333333,4.961460667386441,3.0,3.0,0.0
109,2023-07-14 15:27:19.031000+02:00,-69,-67.73333333333333,4.961460667386441,3.0,3.0,0.0
110,2023-07-14 15:27:20.034000+02:00,-68,-67.76666666666667,4.95972283244864,3.0,3.0,0.0
111,2023-07-14 15:27:21.035000+02:00,-69,-68.1,4.67826964769576,3.0,3.0,0.0
112,2023-07-14 15:27:22.037000+02:00,-65,-68.23333333333333,4.523374795462959,3.0,3.0,0.0
113,2023-07-14 15:27:23.040000+02:00,-72,-68.33333333333333,4.57378838927696,3.0,3.0,0.0
114,2023-07-14 15:27:24.042000+02:00,-70,-68.43333333333334,4.576426352616111,3.5,3.5,0.0
115,2023-07-14 15:27:25.043000+02:00,-70,-68.46666666666667,4.5843311348573685,3.5,3.5,0.0
116,2023-07-14 15:27:26.045000+02:00,-73,-68.73333333333333,4.608338269831657,3.5,3.5,0.0
117,2023-07-14 15:27:27.047000+02:00,-69,-69.0,4.370749166431502,3.5,3.5,0.0
118,2023-07-14 15:27:28.050000+02:00,-74,-69.26666666666667,4.425111207122582,3.5,3.5,0.0
119,2023-07-14 15:27:29.051000+02:00,-80,-69.73333333333333,4.791755371492729,3.5,3.5,0.0
120,2023-07-14 15:27:30.054000+02:00,-76,-69.73333333333333,4.791755371492729,3.5,3.5,0.0
121,2023-07-14 15:27:31.056000+02:00,-71,-69.63333333333334,4.730556089884125,3.5,3.5,0.0
122,2023-07-14 15:27:32.059000+02:00,-67,-69.6,4.74596016955832,3.5,3.5,0.0
123,2023-07-14 15:27:33.060000+02:00,-74,-69.53333333333333,4.666338247885351,3.5,3.5,0.0
124,2023-07-14 15:27:34.063000+02:00,-67,-69.7,4.47329239236446,3.5,3.5,0.0
125,2023-07-14 15:27:36.066000+02:00,-69,-69.63333333333334,4.468150379753517,3.5,3.5,0.0
126,2023-07-14 15:27:37.070000+02:00,-69,-69.9,4.163470038155698,3.5,3.5,0.0
127,2023-07-14 15:27:38.071000+02:00,-68,-69.8,4.172157301891153,3.5,3.5,0.0
128,2023-07-14 15:27:39.073000+02:00,-71,-69.86666666666666,4.174911383187767,3.5,3.5,0.0
129,2023-07-14 15:27:40.074000+02:00,-61,-69.46666666666667,4.431340836495765,3.5,3.5,0.0
130,2023-07-14 15:27:41.077000+02:00,-75,-69.93333333333334,4.242098808237508,3.5,3.5,0.0
131,2023-07-14 15:27:42.079000+02:00,-66,-69.83333333333333,4.299826246155298,3.5,3.5,0.0
132,2023-07-14 15:27:43.080000+02:00,-74,-69.93333333333334,4.362325647801959,3.5,3.5,0.0
133,2023-07-14 15:27:44.083000+02:00,-69,-69.93333333333334,4.362325647801959,3.5,3.5,0.0
134,2023-07-14 15:27:45.086000+02:00,-73,-69.83333333333333,4.251436538827516,3.5,3.5,0.0
135,2023-07-14 15:27:46.087000+02:00,-76,-70.1,4.3813869635239255,3.5,3.5,0.0
136,2023-07-14 15:27:47.089000+02:00,-77,-70.66666666666667,4.121711507022999,3.5,3.5,0.0
137,2023-07-14 15:27:49.095000+02:00,-72,-70.9,3.9857504809698057,3.5,3.5,0.0
138,2023-07-14 15:27:51.100000+02:00,-68,-70.73333333333333,3.99942524606348,3.5,3.5,0.0
139,2023-07-14 15:27:52.102000+02:00,-75,-70.93333333333334,4.0593301072393135,3.5,3.5,0.0
140,2023-07-14 15:27:53.104000+02:00,-77,-71.23333333333333,4.166229862161599,3.5,3.5,0.0
141,2023-07-14 15:27:54.107000+02:00,-77,-71.5,4.273010728942107,4.0,4.0,0.0
142,2023-07-14 15:27:55.110000+02:00,-65,-71.5,4.273010728942107,4.0,4.0,0.0
143,2023-07-14 15:27:56.110000+02:00,-70,-71.43333333333334,4.280536006827454,4.0,4.0,0.0
144,2023-07-14 15:27:57.112000+02:00,-80,-71.76666666666667,4.546186983830862,4.0,4.0,0.0
145,2023-07-14 15:27:59.116000+02:00,-75,-71.93333333333334,4.570771709786826,4.0,4.0,0.0
146,2023-07-14 15:28:00.118000+02:00,-75,-72.0,4.601349127495382,4.0,4.0,0.0
147,2023-07-14 15:28:01.121000+02:00,-76,-72.23333333333333,4.6214144224865645,4.0,4.0,0.0
148,2023-07-14 15:28:02.124000+02:00,-69,-72.06666666666666,4.645601058571576,4.0,4.0,0.0
149,2023-07-14 15:28:03.127000+02:00,-77,-71.96666666666667,4.498914300701509,4.0,4.0,0.0
150,2023-07-14 15:28:04.129000+02:00,-68,-71.7,4.4886830877294175,4.0,4.0,0.0
151,2023-07-14 15:28:06.133000+02:00,-67,-71.56666666666666,4.5688852736392205,4.0,4.0,0.0
152,2023-07-14 15:28:07.135000+02:00,-70,-71.66666666666667,4.497764451087941,4.0,4.0,0.0
153,2023-07-14 15:28:08.138000+02:00,-71,-71.56666666666666,4.477401750656377,4.0,4.0,0.0
154,2023-07-14 15:28:09.140000+02:00,-70,-71.66666666666667,4.404804064947029,4.0,4.0,0.0
155,2023-07-14 15:28:10.141000+02:00,-73,-71.8,4.381780460041229,4.0,4.0,0.0
156,2023-07-14 15:28:11.144000+02:00,-66,-71.7,4.480994347778931,4.0,4.0,0.0
157,2023-07-14 15:28:12.146000+02:00,-72,-71.83333333333333,4.426279930481987,4.0,4.0,0.0
158,2023-07-14 15:28:13.149000+02:00,-77,-72.03333333333333,4.521849891004862,4.0,4.0,0.0
159,2023-07-14 15:28:14.151000+02:00,-66,-72.2,4.180414102569811,4.0,4.0,0.0
160,2023-07-14 15:28:15.152000+02:00,-68,-71.96666666666667,4.213961469255136,4.0,4.0,0.0
161,2023-07-14 15:28:16.155000+02:00,-67,-72.0,4.168850002677797,4.0,4.0,0.0
162,2023-07-14 15:28:17.157000+02:00,-72,-71.93333333333334,4.151720319240507,4.0,4.0,0.0
163,2023-07-14 15:28:18.160000+02:00,-73,-72.06666666666666,4.118363696934615,4.0,4.0,0.0
164,2023-07-14 15:28:19.162000+02:00,-68,-71.9,4.180001649892324,4.0,4.0,0.0
165,2023-07-14 15:28:20.164000+02:00,-76,-71.9,4.180001649892324,4.0,4.0,0.0
166,2023-07-14 15:28:21.167000+02:00,-67,-71.56666666666666,4.157944894671597,4.0,4.0,0.0
167,2023-07-14 15:28:22.171000+02:00,-70,-71.5,4.166781607609933,4.0,4.0,0.0
168,2023-07-14 15:28:23.173000+02:00,-66,-71.43333333333334,4.240066145656152,4.0,4.0,0.0
169,2023-07-14 15:28:24.175000+02:00,-73,-71.36666666666666,4.19756360641316,4.5,4.5,0.0
170,2023-07-14 15:28:25.177000+02:00,-74,-71.26666666666667,4.093167842698973,4.5,4.5,0.0
171,2023-07-14 15:28:26.179000+02:00,-69,-71.0,3.965367313507509,4.5,4.5,0.0
172,2023-07-14 15:28:27.181000+02:00,-83,-71.6,4.36759225076754,4.5,4.5,0.0
173,2023-07-14 15:28:28.184000+02:00,-74,-71.73333333333333,4.37810645050496,4.5,4.5,0.0
174,2023-07-14 15:28:29.186000+02:00,-75,-71.56666666666666,4.141325236279183,4.5,4.5,0.0
175,2023-07-14 15:28:31.190000+02:00,-63,-71.16666666666667,4.371406570235497,4.5,4.5,0.0
176,2023-07-14 15:28:32.193000+02:00,-71,-71.03333333333333,4.311039024558188,4.5,4.5,0.0
177,2023-07-14 15:28:33.196000+02:00,-68,-70.76666666666667,4.240066145656165,4.5,4.5,0.0
178,2023-07-14 15:28:35.201000+02:00,-71,-70.83333333333333,4.227033959167268,4.5,4.5,0.0
179,2023-07-14 15:28:36.203000+02:00,-80,-70.93333333333334,4.409498629200241,4.5,4.5,0.0
180,2023-07-14 15:28:37.206000+02:00,-67,-70.9,4.436136871741771,4.5,4.5,0.0
181,2023-07-14 15:28:38.209000+02:00,-70,-71.0,4.378631497751632,4.5,4.5,0.0
182,2023-07-14 15:28:40.212000+02:00,-74,-71.13333333333334,4.407934329986156,4.5,4.5,0.0
183,2023-07-14 15:28:41.214000+02:00,-74,-71.23333333333333,4.4387271655930745,4.5,4.5,0.0
184,2023-07-14 15:28:42.217000+02:00,-67,-71.13333333333334,4.500830063928992,4.5,4.5,0.0
185,2023-07-14 15:28:43.220000+02:00,-76,-71.23333333333333,4.576426352616062,4.5,4.5,0.0
186,2023-07-14 15:28:45.223000+02:00,-75,-71.53333333333333,4.516126913501185,4.5,4.5,0.0
187,2023-07-14 15:28:46.226000+02:00,-77,-71.7,4.62489515258594,4.5,4.5,0.0
188,2023-07-14 15:28:48.231000+02:00,-72,-71.53333333333333,4.516126913501185,4.5,4.5,0.0
189,2023-07-14 15:28:49.234000+02:00,-70,-71.66666666666667,4.404804064947027,4.5,4.5,0.0
190,2023-07-14 15:28:51.238000+02:00,-76,-71.93333333333334,4.417311815817398,4.5,4.5,0.0
191,2023-07-14 15:28:52.240000+02:00,-67,-71.93333333333334,4.417311815817398,4.5,4.5,0.0
192,2023-07-14 15:28:53.242000+02:00,-70,-71.86666666666666,4.43134083649571,4.5,4.5,0.0
193,2023-07-14 15:28:54.243000+02:00,-70,-71.76666666666667,4.438727165593063,5.0,5.0,0.0
194,2023-07-14 15:28:55.246000+02:00,-68,-71.76666666666667,4.438727165593063,5.0,5.0,0.0
195,2023-07-14 15:28:56.248000+02:00,-75,-71.73333333333333,4.4094986292002245,5.0,5.0,0.0
196,2023-07-14 15:28:57.250000+02:00,-72,-71.9,4.317965676821202,5.0,5.0,0.0
197,2023-07-14 15:28:58.251000+02:00,-76,-72.1,4.365618019210362,5.0,5.0,0.0
198,2023-07-14 15:28:59.253000+02:00,-70,-72.23333333333333,4.231925732133995,5.0,5.0,0.0
199,2023-07-14 15:29:01.258000+02:00,-77,-72.36666666666666,4.319030329657887,5.0,5.0,0.0
200,2023-07-14 15:29:02.260000+02:00,-74,-72.36666666666666,4.319030329657887,5.0,5.0,0.0
201,2023-07-14 15:29:03.263000+02:00,-73,-72.5,4.273010728942077,5.0,5.0,0.0
202,2023-07-14 15:29:05.267000+02:00,-71,-72.1,3.790641834470833,5.0,5.0,0.0
203,2023-07-14 15:29:06.269000+02:00,-68,-71.9,3.84483531775923,5.0,5.0,0.0
204,2023-07-14 15:29:07.273000+02:00,-80,-72.06666666666666,4.084734687989343,5.0,5.0,0.0
205,2023-07-14 15:29:08.276000+02:00,-73,-72.4,3.710190997964695,5.0,5.0,0.0
206,2023-07-14 15:29:09.278000+02:00,-77,-72.6,3.792915355837859,5.0,5.0,0.0
207,2023-07-14 15:29:10.280000+02:00,-71,-72.7,3.706006308497003,5.0,5.0,0.0
208,2023-07-14 15:29:13.286000+02:00,-73,-72.76666666666667,3.6923344016126456,5.0,5.0,0.0
209,2023-07-14 15:29:14.288000+02:00,-66,-72.3,3.630806882868962,5.0,5.0,0.0
210,2023-07-14 15:29:15.289000+02:00,-77,-72.63333333333334,3.586212422630427,5.0,5.0,0.0
211,2023-07-14 15:29:16.290000+02:00,-74,-72.76666666666667,3.5591875606594416,5.0,5.0,0.0
212,2023-07-14 15:29:17.293000+02:00,-80,-72.96666666666667,3.791854548837426,5.0,5.0,0.0
213,2023-07-14 15:29:18.295000+02:00,-70,-72.83333333333333,3.82445248128514,5.0,5.0,0.0
214,2023-07-14 15:29:19.297000+02:00,-73,-73.03333333333333,3.662327631187543,5.0,5.0,0.0
215,2023-07-14 15:29:20.298000+02:00,-69,-72.8,3.6896873991501167,5.0,5.0,0.0
216,2023-07-14 15:29:21.301000+02:00,-71,-72.66666666666667,3.6797051356129566,5.0,5.0,0.0
217,2023-07-14 15:29:22.303000+02:00,-69,-72.4,3.644551909451777,5.0,5.0,0.0
218,2023-07-14 15:29:23.305000+02:00,-75,-72.5,3.67423461417462,5.0,5.0,0.0
219,2023-07-14 15:29:24.306000+02:00,-79,-72.8,3.827306606749431,5.5,5.5,0.0
220,2023-07-14 15:29:26.309000+02:00,-69,-72.56666666666666,3.8388516003089146,5.5,5.5,0.0
221,2023-07-14 15:29:27.312000+02:00,-73,-72.76666666666667,3.692334401612646,5.5,5.5,0.0
222,2023-07-14 15:29:28.313000+02:00,-76,-72.96666666666667,3.6997980684255314,5.5,5.5,0.0
223,2023-07-14 15:29:29.316000+02:00,-77,-73.2,3.726882768804597,5.5,5.5,0.0
224,2023-07-14 15:29:30.317000+02:00,-72,-73.33333333333333,3.603956956891307,5.5,5.5,0.0
225,2023-07-14 15:29:31.319000+02:00,-71,-73.2,3.61414844265092,5.5,5.5,0.0
226,2023-07-14 15:29:32.321000+02:00,-80,-73.46666666666667,3.812260921465389,5.5,5.5,0.0
227,2023-07-14 15:29:33.324000+02:00,-72,-73.33333333333333,3.790490217894361,5.5,5.5,0.0
228,2023-07-14 15:29:34.325000+02:00,-74,-73.46666666666667,3.739199004519698,5.5,5.5,0.0
229,2023-07-14 15:29:35.327000+02:00,-72,-73.3,3.6873502307397854,5.5,5.5,0.0
230,2023-07-14 15:29:37.330000+02:00,-72,-73.23333333333333,3.692334401612638,5.5,5.5,0.0
231,2023-07-14 15:29:38.334000+02:00,-74,-73.26666666666667,3.694668417144156,5.5,5.5,0.0
232,2023-07-14 15:29:39.336000+02:00,-76,-73.43333333333334,3.701661633722552,5.5,5.5,0.0
233,2023-07-14 15:29:40.337000+02:00,-82,-73.9,3.8716476043685257,5.5,5.5,0.0
234,2023-07-14 15:29:42.341000+02:00,-71,-73.6,3.7287327975950286,5.5,5.5,0.0
235,2023-07-14 15:29:44.347000+02:00,-76,-73.7,3.75224070987275,5.5,5.5,0.0
236,2023-07-14 15:29:45.349000+02:00,-68,-73.4,3.838102979696796,5.5,5.5,0.0
237,2023-07-14 15:29:46.352000+02:00,-75,-73.53333333333333,3.821295441414273,5.5,5.5,0.0
238,2023-07-14 15:29:47.353000+02:00,-75,-73.6,3.829108116195731,5.5,5.5,0.0
239,2023-07-14 15:29:48.356000+02:00,-74,-73.86666666666666,3.5499716689818053,5.5,5.5,0.0
240,2023-07-14 15:29:49.359000+02:00,-77,-73.86666666666666,3.5499716689818053,5.5,5.5,0.0
241,2023-07-14 15:29:50.361000+02:00,-77,-73.96666666666667,3.595814936487973,5.5,5.5,0.0
242,2023-07-14 15:29:51.363000+02:00,-70,-73.63333333333334,3.4788358470289302,5.5,5.5,0.0
243,2023-07-14 15:29:52.365000+02:00,-73,-73.73333333333333,3.413293821610212,5.5,5.5,0.0
244,2023-07-14 15:29:53.368000+02:00,-67,-73.53333333333333,3.626847527606384,5.5,5.5,0.0
245,2023-07-14 15:29:54.369000+02:00,-78,-73.83333333333333,3.611125847302504,6.0,6.0,0.0
246,2023-07-14 15:29:56.373000+02:00,-84,-74.26666666666667,4.016632088371058,6.0,6.0,0.0
247,2023-07-14 15:29:57.375000+02:00,-73,-74.4,3.900486264999144,6.0,6.0,0.0
248,2023-07-14 15:29:58.377000+02:00,-74,-74.36666666666666,3.8994547216803888,6.0,6.0,0.0
249,2023-07-14 15:29:59.379000+02:00,-75,-74.23333333333333,3.802751574876881,6.0,6.0,0.0
250,2023-07-14 15:30:00.381000+02:00,-73,-74.36666666666666,3.681110527088582,6.0,6.0,0.0
251,2023-07-14 15:30:02.385000+02:00,-73,-74.36666666666666,3.681110527088582,6.0,6.0,0.0
252,2023-07-14 15:30:03.388000+02:00,-81,-74.53333333333333,3.866151372719425,6.0,6.0,0.0
253,2023-07-14 15:30:04.391000+02:00,-75,-74.46666666666667,3.8393007026092874,6.0,6.0,0.0
254,2023-07-14 15:30:05.394000+02:00,-79,-74.7,3.89650595029551,6.0,6.0,0.0
255,2023-07-14 15:30:06.397000+02:00,-77,-74.9,3.8537934736996062,6.0,6.0,0.0
256,2023-07-14 15:30:07.398000+02:00,-78,-74.83333333333333,3.779101638670353,6.0,6.0,0.0
257,2023-07-14 15:30:09.402000+02:00,-78,-75.03333333333333,3.782749714466645,6.0,6.0,0.0
258,2023-07-14 15:30:10.403000+02:00,-78,-75.16666666666667,3.815425436876788,6.0,6.0,0.0
259,2023-07-14 15:30:11.406000+02:00,-74,-75.23333333333333,3.775450037876856,6.0,6.0,0.0
260,2023-07-14 15:30:12.408000+02:00,-71,-75.2,3.809244653154325,6.0,6.0,0.0
261,2023-07-14 15:30:13.409000+02:00,-78,-75.33333333333333,3.8357064118828896,6.0,6.0,0.0
262,2023-07-14 15:30:16.416000+02:00,-78,-75.4,3.864961970638437,6.0,6.0,0.0
263,2023-07-14 15:30:17.419000+02:00,-77,-75.23333333333333,3.6736088930164,6.0,6.0,0.0
